"id","match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","home_team_name_id","away_team_name_id","home_team_goal","away_team_goal"
174,6,"23",3,"2016",3,4,"1","4"
189,6,"29",3,"2017",23,3,"0","1"
209,1,"27",3,"2017",20,8,"1","0"
186,5,"22",3,"2016",20,18,"2","0"
178,6,"23",3,"2016",28,1,"2","4"
211,6,"14",3,"2018",12,6,"1","0"
213,1,"27",3,"2017",2,5,"0","1"
183,6,"23",3,"2016",13,19,"4","0"
193,6,"29",3,"2017",19,10,"0","0"
215,6,"14",3,"2018",2,15,"3","2"
197,6,"29",3,"2017",1,26,"0","0"
218,2,"26",3,"2017",4,1,"4","2"
201,5,"28",3,"2017",13,16,"0","0"
219,6,"14",3,"2018",24,8,"2","1"
205,1,"27",3,"2017",25,23,"1","0"
222,4,"24",3,"2017",7,2,"1","2"
223,4,"9",3,"2018",4,10,"1","1"
617,3,"7",8,"2018",14,20,"1","5"
175,1,"19",3,"2018",3,16,"0","2"
210,4,"18",3,"2016",20,2,"1","1"
187,4,"16",3,"2018",16,18,"0","1"
179,2,"18",3,"2018",15,5,"1","1"
190,1,"21",3,"2016",10,6,"3","1"
212,4,"24",4,"2018",11,5,"2","6"
182,7,"17",3,"2018",10,19,"1","1"
194,1,"21",3,"2016",16,2,"2","0"
216,3,"23",4,"2018",10,6,"0","2"
198,1,"21",3,"2016",7,11,"4","0"
221,3,"23",4,"2018",22,14,"0","0"
202,2,"20",3,"2016",22,13,"1","1"
225,3,"23",4,"2018",13,2,"2","3"
226,3,"23",3,"2017",24,16,"0","2"
206,7,"19",3,"2016",19,5,"0","4"
228,3,"23",4,"2018",12,1,"1","3"
230,6,"22",3,"2017",10,11,"0","0"
709,1,"14",1,"2016",13,11,"0","0"
234,6,"22",3,"2017",17,19,"2","0"
176,3,"30",3,"2017",2,24,"0","2"
236,3,"23",4,"2018",3,15,"2","0"
185,6,"29",3,"2017",18,8,"0","1"
180,3,"30",3,"2017",16,17,"1","1"
191,3,"15",3,"2018",7,3,"3","0"
237,6,"16",3,"2016",16,28,"1","0"
238,6,"22",3,"2017",26,6,"2","0"
239,6,"7",3,"2018",18,17,"1","1"
195,3,"15",3,"2018",5,13,"1","3"
240,3,"23",4,"2018",21,16,"1","5"
199,3,"15",3,"2018",22,20,"2","1"
241,6,"16",3,"2016",11,1,"1","1"
203,6,"14",3,"2018",1,4,"2","3"
242,6,"22",3,"2017",3,25,"4","0"
243,6,"7",3,"2018",6,24,"1","2"
244,6,"22",4,"2018",9,7,"0","2"
1051,3,"20",7,"2016",2,13,"1","2"
177,1,"27",4,"2018",5,3,"5","0"
231,3,"8",3,"2018",20,1,"3","2"
188,1,"27",4,"2018",8,13,"2","1"
208,2,"26",4,"2018",14,9,"1","1"
181,1,"27",4,"2018",16,12,"3","1"
192,1,"27",4,"2018",2,21,"0","0"
214,3,"17",3,"2016",4,13,"0","3"
233,6,"16",3,"2016",22,17,"3","0"
184,1,"27",4,"2018",7,22,"4","0"
196,1,"27",4,"2018",24,11,"1","5"
217,3,"17",3,"2016",8,10,"2","2"
235,6,"7",3,"2018",11,7,"0","0"
200,1,"27",4,"2018",15,20,"1","1"
220,3,"17",3,"2016",3,7,"1","2"
204,1,"27",4,"2018",6,4,"1","2"
224,6,"16",3,"2016",27,23,"0","3"
227,3,"8",3,"2018",13,16,"2","3"
229,6,"16",3,"2016",18,6,"0","1"
1153,6,"14",8,"2017",5,3,"1","0"
245,1,"14",3,"2016",2,11,"0","0"
280,6,"31",5,"2018",10,1,"3","0"
257,3,"10",3,"2016",13,18,"2","1"
301,6,"8",3,"2017",5,6,"4","0"
259,6,"7",3,"2018",3,2,"2","2"
281,6,"15",3,"2017",2,8,"2","2"
249,4,"11",3,"2016",5,16,"3","0"
305,6,"8",3,"2017",10,17,"1","0"
254,4,"11",3,"2016",7,19,"4","1"
263,4,"2",3,"2018",4,5,"1","3"
285,7,"11",3,"2017",2,20,"3","0"
309,6,"8",3,"2017",18,1,"0","1"
267,3,"1",3,"2018",11,13,"1","3"
289,4,"10",3,"2017",11,8,"4","2"
271,3,"1",3,"2018",20,19,"3","0"
293,3,"9",3,"2017",3,4,"1","3"
275,6,"31",5,"2018",2,7,"1","2"
297,3,"9",3,"2017",23,16,"0","3"
328,3,"11",5,"2018",10,24,"0","3"
246,7,"18",3,"2017",25,20,"1","2"
279,3,"16",4,"2018",1,20,"3","2"
258,3,"16",3,"2017",18,7,"0","1"
302,6,"2",3,"2016",28,4,"0","4"
250,4,"17",3,"2017",16,4,"2","0"
260,3,"16",4,"2018",6,21,"3","2"
282,6,"9",3,"2016",2,27,"1","0"
306,3,"9",4,"2018",21,1,"1","0"
253,3,"16",3,"2017",1,13,"0","3"
264,3,"16",4,"2018",5,24,"1","0"
286,6,"9",3,"2016",28,3,"1","2"
310,3,"9",4,"2018",24,15,"1","0"
268,3,"16",4,"2018",12,22,"0","1"
290,4,"4",3,"2016",16,11,"1","0"
272,3,"16",4,"2018",2,8,"1","0"
294,3,"3",3,"2016",7,5,"1","1"
276,3,"16",4,"2018",14,10,"0","2"
298,3,"3",3,"2016",8,1,"1","0"
352,3,"20",5,"2016",4,10,"2","2"
247,6,"7",3,"2018",19,5,"1","2"
278,6,"15",3,"2017",11,24,"3","1"
255,6,"7",3,"2018",15,12,"1","1"
303,3,"9",4,"2018",16,14,"4","1"
251,6,"7",3,"2018",8,22,"1","2"
283,3,"16",4,"2018",15,4,"1","2"
307,6,"2",3,"2016",10,2,"2","2"
262,6,"15",3,"2017",5,3,"4","0"
287,6,"15",4,"2018",13,11,"3","1"
311,6,"2",3,"2016",23,18,"0","0"
265,6,"15",3,"2017",6,17,"1","0"
313,6,"8",3,"2017",19,7,"1","2"
291,7,"11",4,"2018",11,6,"2","2"
269,6,"15",3,"2017",23,10,"2","2"
314,6,"2",3,"2016",19,17,"2","2"
295,4,"10",4,"2018",22,9,"1","2"
274,6,"15",3,"2017",19,26,"3","1"
299,3,"9",4,"2018",10,2,"3","2"
394,3,"4",5,"2018",15,20,"2","1"
248,6,"22",4,"2018",20,24,"3","1"
277,6,"9",3,"2016",1,22,"3","1"
256,3,"16",4,"2018",9,3,"2","0"
304,3,"18",5,"2018",19,11,"1","2"
252,4,"17",4,"2018",7,16,"3","1"
261,3,"10",3,"2016",23,8,"0","2"
284,6,"31",5,"2018",18,24,"1","2"
308,3,"18",5,"2018",12,2,"0","2"
266,6,"9",3,"2016",10,20,"3","3"
288,6,"31",5,"2018",6,3,"2","2"
312,3,"18",5,"2018",3,18,"2","1"
315,3,"9",4,"2018",20,12,"1","0"
270,6,"9",3,"2016",6,11,"1","1"
292,6,"31",5,"2018",22,12,"1","0"
316,3,"18",5,"2018",7,6,"5","0"
273,6,"9",3,"2016",17,4,"1","0"
296,6,"31",5,"2018",16,17,"2","0"
300,6,"31",5,"2018",15,8,"0","2"
420,3,"6",5,"2016",2,7,"1","2"
317,6,"8",3,"2017",25,24,"0","0"
372,3,"2",4,"2018",22,10,"0","3"
325,1,"6",3,"2017",20,10,"3","0"
349,1,"6",4,"2018",16,20,"2","2"
321,6,"8",3,"2017",13,26,"3","1"
353,2,"5",4,"2018",10,21,"3","1"
330,1,"6",4,"2018",9,4,"2","1"
374,3,"2",3,"2017",17,25,"0","0"
333,1,"6",4,"2018",14,8,"1","1"
357,2,"5",4,"2018",15,2,"3","1"
378,6,"1",3,"2017",7,11,"3","1"
336,1,"6",4,"2018",11,22,"1","1"
361,2,"5",4,"2018",3,12,"2","1"
382,6,"1",3,"2017",6,23,"1","0"
340,1,"6",4,"2018",24,7,"1","3"
365,2,"5",4,"2018",6,13,"1","2"
344,1,"6",4,"2018",5,1,"3","1"
369,4,"3",4,"2018",7,11,"1","0"
443,1,"3",5,"2016",7,13,"3","0"
318,6,"2",3,"2016",27,22,"3","2"
375,3,"4",5,"2018",5,12,"2","0"
326,6,"2",3,"2016",20,6,"4","0"
350,2,"5",3,"2017",6,18,"2","0"
322,6,"2",3,"2016",3,13,"0","4"
354,2,"5",3,"2017",8,23,"2","0"
329,1,"6",3,"2017",7,3,"2","2"
379,3,"4",5,"2018",17,10,"4","1"
358,2,"5",3,"2017",24,19,"1","0"
334,1,"6",3,"2017",4,13,"2","1"
383,3,"4",5,"2018",1,19,"0","0"
362,2,"5",3,"2017",16,11,"1","1"
339,1,"6",3,"2017",17,5,"1","3"
386,3,"4",5,"2018",8,3,"1","1"
387,6,"1",3,"2017",16,18,"0","0"
366,4,"3",3,"2017",20,13,"2","2"
343,1,"6",3,"2017",1,2,"3","1"
346,1,"6",3,"2017",26,25,"4","2"
464,3,"11",6,"2018",13,8,"5","1"
319,3,"9",4,"2018",4,13,"2","0"
371,3,"4",5,"2018",6,18,"1","0"
327,6,"8",4,"2018",3,7,"0","4"
348,3,"20",5,"2016",2,8,"0","1"
323,3,"9",4,"2018",8,5,"0","2"
376,3,"13",5,"2016",19,1,"1","2"
331,4,"21",5,"2016",5,3,"3","0"
355,3,"11",5,"2018",20,6,"3","0"
380,3,"13",5,"2016",3,17,"3","2"
335,4,"21",5,"2016",13,16,"0","1"
359,6,"10",5,"2018",16,7,"2","1"
385,6,"12",5,"2016",27,13,"0","0"
338,3,"20",5,"2016",22,23,"1","1"
363,7,"6",5,"2018",2,16,"2","3"
341,3,"20",5,"2016",18,27,"0","1"
389,4,"7",5,"2016",18,16,"1","0"
367,4,"5",5,"2018",13,4,"1","0"
345,3,"20",5,"2016",6,19,"1","2"
486,3,"28",6,"2016",5,17,"2","1"
320,7,"13",5,"2018",19,13,"0","2"
351,3,"11",5,"2018",4,2,"2","1"
373,4,"14",5,"2016",28,5,"0","2"
324,4,"12",5,"2018",3,5,"1","4"
377,3,"2",4,"2018",13,3,"3","1"
356,3,"20",5,"2016",17,28,"1","0"
332,3,"11",5,"2018",18,8,"1","4"
381,3,"2",4,"2018",8,6,"2","0"
337,3,"11",5,"2018",22,1,"3","0"
360,3,"20",5,"2016",1,7,"3","2"
384,3,"2",4,"2018",12,15,"1","2"
342,3,"11",5,"2018",12,17,"0","0"
364,6,"19",5,"2016",11,20,"0","2"
388,3,"2",4,"2018",2,24,"2","0"
390,3,"4",5,"2018",7,22,"2","0"
347,3,"11",5,"2018",11,15,"2","0"
368,7,"15",5,"2016",8,22,"1","0"
391,6,"1",3,"2017",8,19,"2","0"
510,6,"4",5,"2017",16,3,"1","1"
393,3,"6",5,"2016",17,27,"1","0"
395,6,"1",3,"2017",26,10,"2","1"
421,3,"25",7,"2018",6,7,"0","3"
440,3,"25",7,"2018",5,4,"3","1"
396,3,"6",5,"2016",1,23,"1","1"
425,3,"25",7,"2018",16,2,"0","0"
397,3,"2",4,"2018",4,14,"2","0"
398,6,"3",5,"2018",24,11,"2","1"
429,3,"25",7,"2018",14,1,"3","2"
399,6,"1",3,"2017",4,2,"1","2"
400,3,"6",5,"2016",22,3,"1","3"
432,3,"25",7,"2018",11,21,"1","0"
401,3,"2",4,"2018",20,5,"4","2"
436,3,"25",7,"2018",15,8,"1","1"
402,5,"2",5,"2018",20,13,"0","3"
403,6,"1",3,"2017",24,5,"0","2"
404,3,"6",5,"2016",13,28,"4","0"
531,1,"1",6,"2018",4,3,"0","3"
406,3,"25",6,"2018",18,12,"1","2"
422,3,"25",6,"2018",3,22,"2","2"
442,7,"13",6,"2018",4,18,"3","0"
418,3,"25",6,"2018",15,17,"4","1"
460,3,"11",7,"2018",22,3,"2","1"
409,3,"25",6,"2018",7,10,"4","1"
444,3,"25",7,"2018",3,20,"1","2"
465,3,"11",7,"2018",8,24,"0","0"
414,3,"25",6,"2018",24,1,"1","1"
426,3,"25",6,"2018",6,11,"1","0"
448,4,"12",7,"2018",13,16,"3","1"
469,3,"11",7,"2018",12,10,"1","1"
430,3,"25",6,"2018",2,5,"0","1"
452,4,"12",7,"2018",20,9,"1","1"
472,3,"11",7,"2018",2,5,"0","1"
434,3,"25",6,"2018",16,4,"2","1"
456,3,"11",7,"2018",1,6,"1","1"
438,6,"24",6,"2018",8,19,"1","1"
554,6,"27",8,"2018",1,22,"0","0"
405,6,"1",4,"2018",21,9,"2","1"
461,3,"11",6,"2018",11,2,"3","1"
417,3,"25",7,"2018",10,13,"0","4"
439,1,"3",5,"2016",16,6,"1","0"
410,7,"27",7,"2018",24,22,"1","2"
445,4,"12",6,"2018",1,7,"0","2"
466,3,"28",6,"2016",6,3,"0","0"
423,6,"5",5,"2016",5,20,"2","2"
449,3,"11",6,"2018",10,6,"2","0"
413,4,"26",7,"2018",9,12,"0","2"
470,3,"28",6,"2016",19,28,"2","1"
427,1,"3",5,"2016",10,5,"1","0"
453,3,"11",6,"2018",17,24,"1","0"
474,3,"28",6,"2016",1,4,"1","2"
476,3,"11",7,"2018",7,14,"2","0"
431,1,"3",5,"2016",19,22,"1","0"
457,3,"11",6,"2018",19,15,"1","1"
435,1,"3",5,"2016",20,17,"1","2"
575,3,"21",1,"2018",8,6,"2","0"
407,4,"20",5,"2017",13,7,"1","1"
462,2,"2",5,"2016",28,11,"1","3"
419,3,"19",5,"2017",19,4,"1","2"
441,3,"19",5,"2017",5,1,"2","1"
411,3,"19",5,"2017",10,8,"2","3"
467,1,"9",5,"2017",13,19,"0","0"
424,3,"19",5,"2017",11,26,"4","0"
446,2,"2",5,"2016",23,2,"2","2"
415,3,"19",5,"2017",23,24,"0","0"
428,3,"19",5,"2017",2,6,"1","0"
471,7,"7",5,"2017",10,4,"1","2"
450,2,"2",5,"2016",27,4,"1","2"
433,3,"19",5,"2017",3,17,"2","0"
475,4,"6",5,"2017",23,13,"0","2"
478,3,"28",6,"2016",8,27,"1","0"
454,2,"2",5,"2016",8,18,"2","2"
437,3,"19",5,"2017",25,16,"1","3"
458,2,"2",5,"2016",3,1,"2","0"
599,7,"16",1,"2018",16,19,"3","0"
408,3,"6",5,"2016",11,10,"2","3"
447,6,"18",5,"2017",18,20,"3","1"
416,3,"6",5,"2016",6,8,"0","1"
463,3,"12",5,"2017",3,10,"3","2"
483,4,"5",6,"2018",7,5,"2","2"
412,3,"6",5,"2016",4,19,"1","1"
451,4,"13",5,"2017",7,24,"2","1"
468,3,"11",6,"2018",12,3,"4","1"
455,3,"12",5,"2017",26,17,"2","1"
484,3,"5",5,"2017",17,24,"3","2"
473,3,"11",6,"2018",22,16,"1","0"
485,6,"10",7,"2018",21,15,"2","1"
459,3,"12",5,"2017",11,18,"3","0"
477,6,"10",6,"2018",5,20,"1","0"
480,7,"6",6,"2018",6,4,"4","1"
479,3,"5",5,"2017",6,1,"3","4"
481,3,"11",7,"2018",4,11,"0","0"
482,3,"28",6,"2016",18,2,"3","2"
1171,3,"1",8,"2017",4,13,"0","1"
487,3,"4",6,"2018",18,1,"2","3"
508,3,"4",6,"2018",20,11,"5","1"
552,3,"12",6,"2017",10,18,"2","2"
529,3,"14",6,"2016",28,7,"0","6"
491,3,"4",6,"2018",16,12,"2","0"
511,3,"14",6,"2016",2,6,"1","2"
532,3,"26",6,"2017",4,17,"3","1"
555,3,"12",6,"2017",23,1,"0","4"
515,3,"14",6,"2016",3,19,"1","3"
498,3,"4",6,"2018",8,17,"1","1"
536,3,"26",6,"2017",6,10,"1","1"
502,3,"4",6,"2018",15,10,"3","1"
519,3,"14",6,"2016",4,22,"5","1"
540,3,"26",6,"2017",5,19,"4","0"
505,3,"4",6,"2018",3,19,"2","1"
525,3,"14",6,"2016",20,8,"2","1"
544,7,"14",6,"2017",3,13,"0","2"
549,4,"13",6,"2017",17,8,"2","0"
1205,3,"20",9,"2015",5,2,"1","0"
488,3,"5",5,"2017",19,25,"2","0"
527,1,"1",6,"2018",11,8,"2","1"
504,3,"5",5,"2017",18,2,"0","2"
550,6,"27",8,"2018",6,12,"3","0"
492,3,"5",5,"2017",8,26,"3","1"
512,3,"4",6,"2018",2,22,"1","1"
556,2,"31",1,"2018",12,7,"0","3"
534,4,"29",8,"2018",16,11,"2","1"
496,3,"5",5,"2017",7,20,"3","1"
516,6,"3",6,"2018",24,13,"1","1"
560,7,"23",1,"2018",17,7,"1","0"
537,3,"28",8,"2018",8,10,"1","1"
559,3,"12",6,"2017",19,2,"1","0"
500,3,"5",5,"2017",5,11,"3","2"
520,1,"1",6,"2018",1,15,"1","1"
542,3,"28",8,"2018",2,20,"2","2"
523,1,"1",6,"2018",22,24,"1","1"
546,3,"28",8,"2018",24,4,"0","4"
1237,6,"24",9,"2016",7,26,"5","1"
490,3,"28",6,"2016",16,20,"3","2"
507,3,"14",6,"2016",11,18,"0","1"
528,7,"30",8,"2018",5,13,"0","1"
553,3,"7",6,"2016",22,18,"1","0"
493,6,"27",6,"2016",10,23,"1","0"
533,6,"13",6,"2016",23,16,"2","1"
513,3,"4",7,"2018",21,8,"0","1"
557,3,"7",6,"2016",7,23,"2","2"
495,4,"15",6,"2016",13,5,"1","2"
538,4,"8",6,"2016",4,16,"1","1"
517,3,"4",7,"2018",20,7,"1","1"
499,3,"14",6,"2016",17,1,"0","1"
541,3,"7",6,"2016",5,6,"1","0"
521,3,"4",7,"2018",9,5,"2","3"
503,3,"14",6,"2016",27,10,"2","2"
545,3,"7",6,"2016",17,2,"1","1"
524,6,"3",7,"2018",3,16,"1","2"
548,3,"7",6,"2016",19,11,"0","3"
1339,3,"21",10,"2016",8,20,"0","0"
489,7,"6",7,"2018",12,14,"1","0"
530,3,"26",6,"2017",2,25,"1","0"
509,3,"4",7,"2018",11,15,"3","1"
551,2,"31",1,"2018",17,20,"3","1"
494,4,"5",7,"2018",13,1,"6","1"
514,7,"28",6,"2017",8,7,"3","1"
535,1,"1",6,"2018",5,16,"2","0"
558,6,"27",8,"2018",7,21,"4","1"
497,4,"5",7,"2018",4,2,"3","1"
518,3,"26",6,"2017",18,3,"2","1"
539,1,"1",6,"2018",19,6,"0","0"
501,3,"4",7,"2018",10,24,"4","2"
562,6,"27",8,"2018",14,3,"0","3"
543,1,"1",6,"2018",13,18,"3","0"
506,3,"4",7,"2018",22,6,"1","0"
522,3,"26",6,"2017",26,24,"1","1"
547,2,"31",1,"2018",10,2,"1","1"
526,3,"26",6,"2017",11,23,"2","0"
778,7,"3",1,"2017",10,16,"0","2"
561,3,"7",6,"2016",28,27,"2","0"
598,2,"3",6,"2016",8,7,"2","0"
572,6,"6",6,"2016",13,8,"1","3"
620,3,"24",1,"2016",18,28,"0","0"
565,3,"7",6,"2016",1,10,"1","0"
601,2,"3",6,"2016",20,1,"0","0"
576,1,"4",6,"2016",6,4,"0","0"
621,3,"7",8,"2018",1,4,"0","3"
568,3,"7",6,"2016",3,20,"0","2"
604,2,"3",6,"2016",18,17,"1","1"
580,1,"4",6,"2016",11,22,"3","0"
625,6,"6",8,"2018",15,10,"1","0"
585,2,"3",6,"2016",10,28,"2","0"
609,2,"3",6,"2016",16,19,"3","0"
590,2,"3",6,"2016",23,13,"0","1"
613,2,"3",6,"2016",2,3,"1","2"
593,2,"3",6,"2016",27,5,"0","3"
616,4,"25",1,"2016",20,4,"0","1"
645,6,"6",8,"2018",24,12,"1","1"
563,4,"22",1,"2018",1,5,"1","1"
571,3,"21",1,"2018",19,12,"2","0"
577,3,"12",6,"2017",24,4,"1","1"
622,3,"14",1,"2018",2,24,"1","0"
597,3,"5",6,"2017",1,10,"1","3"
